stock_code,date,price,wisdom_buy,wisdom_sell,smart_money_signal,ma5,ma10,ma20,volume_ratio,combined_signal,stock_name
300623,2025-07-09,29.09,0.0,0.0,0.0,29.178000000000004,29.453000000000003,28.503000000000004,0.5645893867195221,hold,捷捷微电
2563,2025-07-09,5.28,0.0,0.0,0.0,5.258,5.243,5.1945,1.1246081154522791,hold,森马服饰
688281,2025-07-09,58.42,0.0,0.0,0.0,58.32000000000001,58.61600000000001,57.277,0.7110245298387156,hold,华秦科技
601168,2025-07-09,16.32,0.0,0.0,0.0,17.002,16.832,16.172,1.9852245553752095,hold,西部矿业
893,2025-07-09,30.94,0.0,0.0,0.0,30.624000000000002,30.498,30.4835,0.6015450277717039,hold,亚钾国际
600486,2025-07-09,59.11,0.0,0.0,0.0,58.56,58.269999999999996,59.245000000000005,1.1346803741658504,hold,扬农化工
2195,2025-07-09,5.43,0.0,0.0,0.0,5.444,5.491,5.4455,0.6170944301042557,hold,岩山科技
603927,2025-07-09,20.07,0.0,0.0,0.0,20.304000000000002,19.815,19.314,1.0759604828270577,hold,中科软
600859,2025-07-09,13.75,0.0,0.0,-1.0,13.774000000000001,13.751,13.596,1.058805430166782,sell,王府井
600299,2025-07-09,9.63,0.0,0.0,-1.0,9.684000000000001,9.687999999999999,9.6155,1.1334460537487347,sell,安迪苏
2436,2025-07-09,13.25,0.0,0.0,-1.0,13.294,13.148,12.5345,1.2323832582284129,sell,兴森科技
002153,2025-07-09,9.37,1.0,1.0,1.0,9.001999999999999,8.819999999999999,8.6535,1.8979232788384726,strong_buy,股票002153
300750,2025-07-09,270.8,1.0,1.0,1.0,264.678,258.134,252.0315,1.5912711938513704,strong_buy,股票300750
600348,2025-07-09,6.95,1.0,1.0,1.0,6.87,6.792,6.769499999999999,1.041719110421552,strong_buy,股票600348
600183,2025-07-09,32.83,1.0,1.0,1.0,31.2,30.529000000000003,29.6455,1.4227196369420858,strong_buy,股票600183
300394,2025-07-09,83.88,1.0,1.0,1.0,78.588,77.46099999999998,75.717,1.1483273442492343,strong_buy,股票300394
601921,2025-07-09,8.15,1.0,1.0,1.0,8.016,8.016,7.969500000000001,1.361107347312083,strong_buy,股票601921
002736,2025-07-09,11.67,1.0,1.0,1.0,11.584,11.572,11.4215,0.9283606108806519,strong_buy,股票002736
000415,2025-07-09,3.48,1.0,1.0,1.0,3.3980000000000006,3.367,3.286,1.79468802594276,strong_buy,股票000415
003031,2025-07-09,52.73,1.0,1.0,1.0,52.14399999999999,51.80800000000001,49.2305,1.6419911791382698,strong_buy,股票003031
600562,2025-07-09,30.71,1.0,1.0,1.0,30.298000000000002,30.18,29.961000000000002,0.6433675706791356,strong_buy,股票600562
601928,2025-07-09,11.51,0.0,0.0,1.0,11.244000000000002,11.003,10.96,1.5192821116166064,buy,股票601928
601098,2025-07-09,13.84,0.0,0.0,1.0,13.422,13.298999999999998,13.241499999999998,1.228554002621247,buy,股票601098
603486,2025-07-09,58.2,0.0,0.0,1.0,56.806,56.636,55.16850000000001,2.180883359050832,buy,股票603486
